variant_id,narrative
V1538,Create Purchase Order Item (handled by resource user_147) Vendor creates invoice (+13d) Record Goods Receipt (handled by resource batch_06) (+17h) Vendor creates invoice (+7h) Record Goods Receipt (handled by resource batch_06) (+4d) Record Invoice Receipt (handled by resource user_001) (+3d) Remove Payment Block (handled by resource user_006) (+11d) Clear Invoice (handled by resource user_002) (+51d) Record Invoice Receipt (handled by resource user_001) (+61d) Remove Payment Block (handled by resource user_196) (+3d) Clear Invoice (handled by resource user_005) (+2h) Rework observed: Clear Invoice was repeated (seen in 3 cases); Record Goods Receipt was repeated (seen in 3 cases); Record Invoice Receipt was repeated (seen in 3 cases); Remove Payment Block was repeated (seen in 3 cases); Vendor creates invoice was repeated (seen in 3 cases).
V1539,Create Purchase Order Item (handled by resource user_084) Change Approval for Purchase Order (handled by resource user_243) (+5h) Change Price (handled by resource user_071) (+11d) Change Price (handled by resource user_084) (+35d) Change Quantity (handled by resource user_084) (+9d) Record Goods Receipt (handled by resource batch_03) (+14h) Vendor creates debit memo (+16h) Vendor creates invoice Record Invoice Receipt (handled by resource user_007) (+3d) Cancel Invoice Receipt (handled by resource user_015) (+115d) Clear Invoice (handled by resource user_015) (+1m) Record Invoice Receipt (handled by resource user_015) (+6m) Clear Invoice (handled by resource user_002) (+3h) Rework observed: Change Price was repeated (seen in 3 cases); Clear Invoice was repeated (seen in 3 cases); Record Invoice Receipt was repeated (seen in 3 cases).
V1540,Create Purchase Order Item (handled by resource user_063) Vendor creates invoice (+9h) Receive Order Confirmation (handled by resource user_029) (+10h) Record Invoice Receipt (handled by resource user_013) (+61d) Record Goods Receipt (handled by resource user_062) (+17h) Remove Payment Block (handled by resource user_006) (+2d) Clear Invoice (handled by resource user_002) (+14d)
V1541,Create Purchase Order Item (handled by resource user_089) Vendor creates invoice (+7d) Record Goods Receipt (handled by resource batch_03) (+2d) Block Purchase Order Item (handled by resource user_089) (+14d) Reactivate Purchase Order Item (handled by resource user_089) (+92d) Record Invoice Receipt (handled by resource user_001) (+21h) Clear Invoice (handled by resource user_002) (+6d)
V1542,Create Purchase Order Item (handled by resource user_089) Vendor creates invoice (+23d) Record Invoice Receipt (handled by resource user_250) (+7d) Vendor creates debit memo (+2d) Record Goods Receipt (handled by resource batch_03) (+16h) Remove Payment Block (handled by resource user_006) (+6d) Clear Invoice (handled by resource user_002) (+14d) Cancel Subsequent Invoice (handled by resource user_004) (+21d) Clear Invoice (handled by resource user_002) (+1d) Rework observed: Clear Invoice was repeated (seen in 3 cases).
V1543,Create Purchase Order Item (handled by resource user_158) Receive Order Confirmation (handled by resource user_029) (+1h) Vendor creates invoice (+13h) Record Goods Receipt (handled by resource user_030) (+8h) Record Invoice Receipt (handled by resource user_020) (+10h) Vendor creates invoice (+6h) Record Goods Receipt (handled by resource user_030) (+8h) Record Invoice Receipt (handled by resource user_020) (+10h) Clear Invoice (handled by resource user_002) (+83d) Rework observed: Record Goods Receipt was repeated (seen in 3 cases); Record Invoice Receipt was repeated (seen in 3 cases); Vendor creates invoice was repeated (seen in 3 cases).
V1544,Vendor creates invoice Vendor creates debit memo Create Purchase Order Item (handled by resource user_322) (+7d) Record Goods Receipt (handled by resource user_094) (+21m) Record Invoice Receipt (handled by resource user_013) (+3d) Clear Invoice (handled by resource user_002) (+56d) Cancel Invoice Receipt (handled by resource user_001) (+123d) Record Invoice Receipt (handled by resource user_001) (+2m) Clear Invoice (handled by resource user_001) (+2m) Rework observed: Clear Invoice was repeated (seen in 3 cases); Record Invoice Receipt was repeated (seen in 3 cases).
V1545,Create Purchase Order Item (handled by resource user_167) Change Quantity (handled by resource user_167) (+2m) Change Quantity (handled by resource user_167) (+7d) Change Quantity (handled by resource user_167) (+7d) Vendor creates invoice (+14h) Record Goods Receipt (handled by resource user_168) (+9h) Record Invoice Receipt (handled by resource user_020) (+31d) Change Price (handled by resource user_037) (+3d) Remove Payment Block (handled by resource batch_00) Clear Invoice (handled by resource user_002) (+42d) Rework observed: Change Quantity was repeated (seen in 3 cases).
V1546,Create Purchase Order Item (handled by resource user_153) Vendor creates invoice (+47d) Change Price (handled by resource user_071) (+8h) Record Goods Receipt (handled by resource batch_05) (+7h) Record Invoice Receipt (handled by resource user_001) (+107d) Remove Payment Block (handled by resource user_015) (+7d) Clear Invoice (handled by resource user_002) (+3h) Cancel Invoice Receipt (handled by resource user_073) (+132d)
V1547,Create Purchase Order Item (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_06) (+1m) Record Service Entry Sheet Vendor creates invoice (+25d) Record Invoice Receipt (handled by resource user_001) (+85d) Clear Invoice (handled by resource user_002) (+8d) Rework observed: Record Goods Receipt was repeated (seen in 3 cases); Record Service Entry Sheet was repeated (seen in 3 cases).
V1548,Create Purchase Order Item (handled by resource user_038) Vendor creates invoice (+3d) Record Goods Receipt (handled by resource user_029) (+3d) Record Goods Receipt (handled by resource user_029) (+1d) Record Invoice Receipt (handled by resource user_007) (+13d) Clear Invoice (handled by resource user_005) (+2d) Record Invoice Receipt (handled by resource batch_01) (+180d) Rework observed: Record Goods Receipt was repeated (seen in 3 cases); Record Invoice Receipt was repeated (seen in 3 cases).
V1549,Create Purchase Order Item (handled by resource user_084) Vendor creates invoice (+58d) Vendor creates debit memo Record Goods Receipt (handled by resource batch_03) (+3d) Record Invoice Receipt (handled by resource user_019) (+2d) Change Price (handled by resource user_071) (+6d) Record Invoice Receipt (handled by resource user_019) (+1d) Remove Payment Block (handled by resource user_006) (+16h) Record Invoice Receipt (handled by resource user_013) (+10h) Clear Invoice (handled by resource user_002) (+70d) Cancel Invoice Receipt (handled by resource user_015) (+92d) Clear Invoice (handled by resource user_015) (+1m) Cancel Invoice Receipt (handled by resource user_073) (+83d) Rework observed: Cancel Invoice Receipt was repeated (seen in 3 cases); Clear Invoice was repeated (seen in 3 cases); Record Invoice Receipt was repeated (seen in 3 cases).
V1550,Create Purchase Order Item (handled by resource batch_10) Record Goods Receipt (handled by resource batch_10) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_10) Rework observed: Record Goods Receipt was repeated (seen in 3 cases); Record Service Entry Sheet was repeated (seen in 3 cases).
V1551,Create Purchase Order Item (handled by resource user_216) Change Quantity (handled by resource user_216) (+18m) Record Goods Receipt (handled by resource batch_02) (+4d) Vendor creates invoice (+47d) Record Invoice Receipt (handled by resource batch_01) (+135d) Record Invoice Receipt (handled by resource user_012) (+23d) Remove Payment Block (handled by resource user_015) (+25d) Clear Invoice (handled by resource user_002) (+3d) Rework observed: Record Invoice Receipt was repeated (seen in 3 cases).
V1552,Create Purchase Order Item (handled by resource user_158) Receive Order Confirmation (handled by resource user_029) (+1h) Record Goods Receipt (handled by resource user_155) (+4d) Vendor creates invoice (+13h) Record Goods Receipt (handled by resource user_155) (+11h) Record Invoice Receipt (handled by resource user_012) (+1d) Clear Invoice (handled by resource user_002) (+71d) Rework observed: Record Goods Receipt was repeated (seen in 3 cases).
V1553,Create Purchase Order Item (handled by resource user_134) Vendor creates debit memo (+15d) Vendor creates invoice Record Goods Receipt (handled by resource batch_02) (+3d) Record Invoice Receipt (handled by resource user_001) (+63d) Cancel Subsequent Invoice (handled by resource user_001) (+17d) Remove Payment Block (handled by resource batch_02) (+9h) Clear Invoice (handled by resource user_002) (+6d) Clear Invoice (handled by resource user_005) (+155d) Rework observed: Clear Invoice was repeated (seen in 3 cases).
V1554,Create Purchase Order Item (handled by resource user_177) Receive Order Confirmation (handled by resource user_029) (+23h) Update Order Confirmation (handled by resource user_029) (+6d) Change Quantity (handled by resource user_177) (+22d) Record Goods Receipt (handled by resource batch_03) (+2h) Vendor creates invoice (+3h) Record Invoice Receipt (handled by resource user_019) (+18h) Clear Invoice (handled by resource user_002) (+71d)
V1555,Create Purchase Order Item (handled by resource user_084) Change Quantity (handled by resource user_084) (+1m) Record Goods Receipt (handled by resource batch_03) (+63d) Change Quantity (handled by resource user_084) (+42m) Change Delivery Indicator (handled by resource user_084) Vendor creates invoice (+4d) Record Invoice Receipt (handled by resource user_020) (+34d) Clear Invoice (+46d) Rework observed: Change Quantity was repeated (seen in 3 cases).
V1556,Create Purchase Order Item (handled by resource user_322) Record Goods Receipt (handled by resource user_127) (+28d) Vendor creates invoice (+3h) Record Goods Receipt (handled by resource user_152) (+8h) Vendor creates invoice (+16h) Record Goods Receipt (handled by resource user_190) (+16d) Vendor creates invoice (+5h) Record Invoice Receipt (handled by resource user_019) (+7d) Record Invoice Receipt (handled by resource batch_00) (+2h) Record Invoice Receipt (handled by resource user_012) (+28m) Clear Invoice (handled by resource user_002) (+61d) Rework observed: Record Goods Receipt was repeated (seen in 3 cases); Record Invoice Receipt was repeated (seen in 3 cases); Vendor creates invoice was repeated (seen in 3 cases).
V1557,Create Purchase Order Item (handled by resource user_043) Vendor creates invoice (+45d) Record Goods Receipt (handled by resource batch_06) (+1d) Vendor creates invoice (+34d) Change Quantity (handled by resource user_043) (+15d) Record Goods Receipt (handled by resource batch_06) (+6h) Record Goods Receipt (handled by resource batch_06) Record Invoice Receipt (handled by resource user_001) (+42d) Record Invoice Receipt (handled by resource user_001) (+23d) Remove Payment Block (handled by resource user_015) (+12d) Clear Invoice (handled by resource user_002) (+23h) Clear Invoice (handled by resource user_002) (+7d) Rework observed: Clear Invoice was repeated (seen in 3 cases); Record Goods Receipt was repeated (seen in 3 cases); Record Invoice Receipt was repeated (seen in 3 cases); Vendor creates invoice was repeated (seen in 3 cases).
